task_id,City,T_clear,E_clear,T_dark,E_dark,Delta_T,Delta_E,latitude,hdd,cdd,ghi,t_ave,C_Total_GJ,C_Day_GJ,C_Night_GJ,H_Total_GJ,H_Day_GJ,H_Night_GJ,Total_HVAC_GJ,Annual_DNI_kWhm2,Annual_DHI_kWhm2,t_avg,t_min,t_max,avg_rh,avg_ws,shgc_clear,shgc_dark,Delta_SHGC,Ave_SHGC
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.7_ec0.2_td0.5_ed0.5,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.7,0.2,0.5,0.5,0.2,0.3,27.77,278.3,4797,1803.27,23.11,400.1135,256.9356,143.1778,2.9691,1.1333,1.8358,403.0826,1729.64,694.56,23.11,1.6,34,75.36,4,0.741935,0.577491,0.164444,0.659713
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.9_ec0.1_td0.9_ed0.1,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.9,0.1,0.9,0.1,0,0,27.77,278.3,4797,1803.27,23.11,448.8006,288.7831,160.0176,2.166,0.8665,1.2994,450.9666,1729.64,694.56,23.11,1.6,34,75.36,4,0.901883,0.901883,0,0.901883
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.1_ec0.2_td0.1_ed0.7,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.1,0.2,0.1,0.7,0,0.5,27.77,278.3,4797,1803.27,23.11,353.6873,225.7349,127.9525,4.8603,1.7786,3.0817,358.5476,1729.64,694.56,23.11,1.6,34,75.36,4,0.280975,0.254098,0.026877,0.2675365
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.1_ec0.1_td0.1_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.1,0.1,0.1,0.9,0,0.8,27.77,278.3,4797,1803.27,23.11,349.2837,221.956,127.3277,4.7699,1.7279,3.042,354.0536,1729.64,694.56,23.11,1.6,34,75.36,4,0.285257,0.245726,0.039531,0.2654915
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.9_ec0.9_td0.1_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.9,0.9,0.1,0.9,0.8,0,27.77,278.3,4797,1803.27,23.11,349.5982,222.2054,127.3928,3.803,1.3799,2.423,353.4012,1729.64,694.56,23.11,1.6,34,75.36,4,0.901537,0.245726,0.655811,0.5736315
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.3_ec0.3_td0.3_ed0.8,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.3,0.3,0.3,0.8,0,0.5,27.77,278.3,4797,1803.27,23.11,372.7203,237.9278,134.7925,4.1431,1.5496,2.5935,376.8634,1729.64,694.56,23.11,1.6,34,75.36,4,0.427877,0.409899,0.017978,0.418888
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.7_ec0.2_td0.5_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.7,0.2,0.5,0.9,0.2,0.7,27.77,278.3,4797,1803.27,23.11,393.799,251.9632,141.8358,3.0442,1.156,1.8882,396.8432,1729.64,694.56,23.11,1.6,34,75.36,4,0.741935,0.570103,0.171832,0.656019
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.7_ec0.5_td0.3_ed0.8,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.7,0.5,0.3,0.8,0.4,0.3,27.77,278.3,4797,1803.27,23.11,372.8955,238.0669,134.8285,3.5212,1.3164,2.2048,376.4167,1729.64,694.56,23.11,1.6,34,75.36,4,0.738268,0.409899,0.328369,0.5740835
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.9_ec0.1_td0.1_ed0.1,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.9,0.1,0.1,0.1,0.8,0,27.77,278.3,4797,1803.27,23.11,374.6661,243.597,131.069,3.0715,1.1486,1.9229,377.7376,1729.64,694.56,23.11,1.6,34,75.36,4,0.901883,0.285257,0.616626,0.59357
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.7_ec0.2_td0.1_ed0.2,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.7,0.2,0.1,0.2,0.6,0,27.77,278.3,4797,1803.27,23.11,370.0508,239.6657,130.3852,3.4596,1.2804,2.1792,373.5104,1729.64,694.56,23.11,1.6,34,75.36,4,0.741935,0.280975,0.46096,0.511455
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.1_ec0.9_td0.1_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.1,0.9,0.1,0.9,0,0,27.77,278.3,4797,1803.27,23.11,349.2066,221.8966,127.31,5.761,2.1661,3.5949,354.9676,1729.64,694.56,23.11,1.6,34,75.36,4,0.245726,0.245726,0,0.245726
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.9_ec0.1_td0.5_ed0.8,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.9,0.1,0.5,0.8,0.4,0.7,27.77,278.3,4797,1803.27,23.11,395.2305,253.0931,142.1374,2.7176,1.0429,1.6747,397.9481,1729.64,694.56,23.11,1.6,34,75.36,4,0.901883,0.571595,0.330288,0.736739
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.8_ec0.3_td0.5_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.8,0.3,0.5,0.9,0.3,0.6,27.77,278.3,4797,1803.27,23.11,393.8391,251.9953,141.8438,2.9687,1.1302,1.8385,396.8078,1729.64,694.56,23.11,1.6,34,75.36,4,0.820522,0.570103,0.250419,0.6953125
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.9_ec0.1_td0.9_ed0.9,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.9,0.1,0.9,0.9,0,0.8,27.77,278.3,4797,1803.27,23.11,442.7969,285.7588,157.0381,2.2795,0.9037,1.3758,445.0764,1729.64,694.56,23.11,1.6,34,75.36,4,0.901883,0.901537,0.000346,0.90171
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.5_ec0.6_td0.4_ed0.7,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.5,0.6,0.4,0.7,0.1,0.1,27.77,278.3,4797,1803.27,23.11,385.5247,246.7622,138.7625,3.7787,1.4322,2.3466,389.3034,1729.64,694.56,23.11,1.6,34,75.36,4,0.575575,0.492892,0.082683,0.5342335
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.2_ec0.3_td0.1_ed0.4,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.2,0.3,0.1,0.4,0.1,0.1,27.77,278.3,4797,1803.27,23.11,362.2807,233.0689,129.2119,4.6379,1.7145,2.9234,366.9186,1729.64,694.56,23.11,1.6,34,75.36,4,0.350296,0.270456,0.07984,0.310376
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.6_ec0.3_td0.3_ed0.3,USA_FL_Whiting.Field.NAS.722226_TMY3,0.6,0.3,0.3,0.3,0.3,0,30.72,1053.9,3542.9,1597.14,18.96,262.2761,185.0307,77.2454,68.868,20.7705,48.0975,331.1441,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.660822,0.427877,0.232945,0.5443495
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.6_ec0.2_td0.4_ed0.6,USA_FL_Whiting.Field.NAS.722226_TMY3,0.6,0.2,0.4,0.6,0.2,0.4,30.72,1053.9,3542.9,1597.14,18.96,263.5594,184.9664,78.593,67.2623,20.2042,47.0581,330.8217,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.664027,0.495226,0.168801,0.5796265
USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3_tc0.4_ec0.5_td0.3_ed0.7,USA_FL_St.Petersburg-Albert.Whitted.Station.722104_TMY3,0.4,0.5,0.3,0.7,0.1,0.2,27.77,278.3,4797,1803.27,23.11,374.6725,239.5451,135.1273,4.0885,1.5372,2.5513,378.761,1729.64,694.56,23.11,1.6,34,75.36,4,0.499023,0.413018,0.086005,0.4560205
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.1_ec0.1_td0.1_ed0.1,USA_FL_Whiting.Field.NAS.722226_TMY3,0.1,0.1,0.1,0.1,0,0,30.72,1053.9,3542.9,1597.14,18.96,253.8997,180.9026,72.9971,77.1957,23.2928,53.9029,331.0954,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.285257,0.285257,0,0.285257
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.1_td0.1_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.1,0.1,0.9,0.8,0.8,30.72,1053.9,3542.9,1597.14,18.96,233.7187,163.6989,70.0197,66.4195,19.5894,46.8301,300.1382,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901883,0.245726,0.656157,0.5738045
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.9_td0.9_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.9,0.9,0.9,0,0,30.72,1053.9,3542.9,1597.14,18.96,308.2231,216.4785,91.7446,62.6963,19.0255,43.6708,370.9194,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901537,0.901537,0,0.901537
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.4_ec0.6_td0.3_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.4,0.6,0.3,0.7,0.1,0.1,30.72,1053.9,3542.9,1597.14,18.96,252.5223,177.1089,75.4134,77.9388,23.7264,54.2124,330.4611,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.495226,0.413018,0.082208,0.454122
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.8_ec0.6_td0.7_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.8,0.6,0.7,0.9,0.1,0.3,30.72,1053.9,3542.9,1597.14,18.96,287.5598,201.6069,85.9529,64.7874,19.5559,45.2315,352.3472,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.818839,0.734382,0.084457,0.7766105
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.7_ec0.2_td0.2_ed0.6,USA_FL_Whiting.Field.NAS.722226_TMY3,0.7,0.2,0.2,0.6,0.5,0.4,30.72,1053.9,3542.9,1597.14,18.96,247.2371,173.8688,73.3683,68.4002,20.3456,48.0547,315.6373,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.741935,0.33689,0.405045,0.5394125
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.6_ec0.8_td0.2_ed0.8,USA_FL_Whiting.Field.NAS.722226_TMY3,0.6,0.8,0.2,0.8,0.4,0,30.72,1053.9,3542.9,1597.14,18.96,242.8518,170.2332,72.6186,77.2526,23.2306,54.022,320.1044,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.652613,0.329176,0.323437,0.4908945
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.4_ec0.4_td0.3_ed0.5,USA_FL_Whiting.Field.NAS.722226_TMY3,0.4,0.4,0.3,0.5,0.1,0.1,30.72,1053.9,3542.9,1597.14,18.96,256.6372,180.471,76.1662,74.7926,22.6922,52.1003,331.4298,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.501529,0.420223,0.081306,0.460876
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.8_ec0.6_td0.3_ed0.6,USA_FL_Whiting.Field.NAS.722226_TMY3,0.8,0.6,0.3,0.6,0.5,0,30.72,1053.9,3542.9,1597.14,18.96,255.6166,179.5825,76.0341,69.562,20.7984,48.7636,325.1786,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.818839,0.415561,0.403278,0.6172
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.6_ec0.4_td0.4_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.6,0.4,0.4,0.7,0.2,0.3,30.72,1053.9,3542.9,1597.14,18.96,261.7725,183.5435,78.229,69.9918,21.0702,48.9216,331.7643,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.659248,0.492892,0.166356,0.57607
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.5_ec0.5_td0.2_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.5,0.5,0.2,0.7,0.3,0.2,30.72,1053.9,3542.9,1597.14,18.96,244.5201,171.6465,72.8736,76.0456,22.8871,53.1585,320.5657,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.577491,0.332617,0.244874,0.455054
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.1_ec0.2_td0.1_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.1,0.2,0.1,0.7,0,0.5,30.72,1053.9,3542.9,1597.14,18.96,235.5307,165.4469,70.0839,82.1151,24.6415,57.4736,317.6458,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.280975,0.254098,0.026877,0.2675365
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.9_td0.1_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.9,0.1,0.9,0.8,0,30.72,1053.9,3542.9,1597.14,18.96,233.6275,163.642,69.9856,74.4348,21.9406,52.4942,308.0623,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901537,0.245726,0.655811,0.5736315
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.7_ec0.2_td0.5_ed0.5,USA_FL_Whiting.Field.NAS.722226_TMY3,0.7,0.2,0.5,0.5,0.2,0.3,30.72,1053.9,3542.9,1597.14,18.96,274.1532,192.4193,81.7339,64.0171,19.2943,44.7228,338.1703,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.741935,0.577491,0.164444,0.659713
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.1_ec0.1_td0.1_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.1,0.1,0.1,0.9,0,0.8,30.72,1053.9,3542.9,1597.14,18.96,231.7114,162.1746,69.5369,80.737,23.9928,56.7441,312.4484,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.285257,0.245726,0.039531,0.2654915
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.3_ec0.3_td0.3_ed0.8,USA_FL_Whiting.Field.NAS.722226_TMY3,0.3,0.3,0.3,0.8,0,0.5,30.72,1053.9,3542.9,1597.14,18.96,250.6497,175.5719,75.0778,76.472,23.0907,53.3813,327.1217,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.427877,0.409899,0.017978,0.418888
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.1_td0.9_ed0.1,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.1,0.9,0.1,0,0,30.72,1053.9,3542.9,1597.14,18.96,315.0192,219.845,95.1741,54.4264,16.8019,37.6246,369.4456,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901883,0.901883,0,0.901883
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.7_ec0.2_td0.5_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.7,0.2,0.5,0.9,0.2,0.7,30.72,1053.9,3542.9,1597.14,18.96,268.3018,187.8869,80.4149,64.9694,19.4645,45.5049,333.2712,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.741935,0.570103,0.171832,0.656019
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.7_ec0.5_td0.3_ed0.8,USA_FL_Whiting.Field.NAS.722226_TMY3,0.7,0.5,0.3,0.8,0.4,0.3,30.72,1053.9,3542.9,1597.14,18.96,251.7257,176.4003,75.3254,70.9509,21.2029,49.748,322.6766,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.738268,0.409899,0.328369,0.5740835
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.1_td0.1_ed0.1,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.1,0.1,0.1,0.8,0,30.72,1053.9,3542.9,1597.14,18.96,255.9229,182.4596,73.4633,63.4971,19.0062,44.4909,319.42,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901883,0.285257,0.616626,0.59357
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.7_ec0.2_td0.1_ed0.2,USA_FL_Whiting.Field.NAS.722226_TMY3,0.7,0.2,0.1,0.2,0.6,0,30.72,1053.9,3542.9,1597.14,18.96,251.3326,178.6618,72.6708,68.1805,20.3592,47.8213,319.5131,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.741935,0.280975,0.46096,0.511455
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.1_td0.5_ed0.8,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.1,0.5,0.8,0.4,0.7,30.72,1053.9,3542.9,1597.14,18.96,270.1499,189.3169,80.833,60.6348,18.2126,42.4222,330.7847,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901883,0.571595,0.330288,0.736739
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.9_ec0.1_td0.9_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.9,0.1,0.9,0.9,0,0.8,30.72,1053.9,3542.9,1597.14,18.96,308.3478,216.5705,91.7773,56.1087,17.0894,39.0193,364.4565,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.901883,0.901537,0.000346,0.90171
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.8_ec0.3_td0.5_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.8,0.3,0.5,0.9,0.3,0.6,30.72,1053.9,3542.9,1597.14,18.96,268.559,188.0881,80.4709,64.5605,19.3294,45.2311,333.1195,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.820522,0.570103,0.250419,0.6953125
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.1_ec0.9_td0.1_ed0.9,USA_FL_Whiting.Field.NAS.722226_TMY3,0.1,0.9,0.1,0.9,0,0,30.72,1053.9,3542.9,1597.14,18.96,231.1801,161.7892,69.3909,93.7776,29.0821,64.6955,324.9577,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.245726,0.245726,0,0.245726
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.2_ec0.3_td0.1_ed0.4,USA_FL_Whiting.Field.NAS.722226_TMY3,0.2,0.3,0.1,0.4,0.1,0.1,30.72,1053.9,3542.9,1597.14,18.96,243.2736,171.9948,71.2788,80.3714,24.3213,56.05,323.645,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.350296,0.270456,0.07984,0.310376
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.5_ec0.6_td0.4_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.5,0.6,0.4,0.7,0.1,0.1,30.72,1053.9,3542.9,1597.14,18.96,261.3993,183.2596,78.1396,74.1933,22.5343,51.659,335.5926,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.575575,0.492892,0.082683,0.5342335
USA_FL_Whiting.Field.NAS.722226_TMY3_tc0.4_ec0.5_td0.3_ed0.7,USA_FL_Whiting.Field.NAS.722226_TMY3,0.4,0.5,0.3,0.7,0.1,0.2,30.72,1053.9,3542.9,1597.14,18.96,252.567,177.1416,75.4254,76.7453,23.2906,53.4548,329.3123,1421.56,712.15,18.96,-9.1,37.2,76.36,3.15,0.499023,0.413018,0.086005,0.4560205
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.6_ec0.2_td0.4_ed0.6,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.6,0.2,0.4,0.6,0.2,0.4,31.53,1052.2,3588.9,1592.49,19.1,259.5783,186.9251,72.6532,60.0511,16.7547,43.2964,319.6294,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.664027,0.495226,0.168801,0.5796265
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.6_ec0.3_td0.3_ed0.3,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.6,0.3,0.3,0.3,0.3,0,31.53,1052.2,3588.9,1592.49,19.1,258.4951,187.0474,71.4477,61.6952,17.2555,44.4397,320.1903,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.660822,0.427877,0.232945,0.5443495
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.4_ec0.6_td0.3_ed0.7,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.4,0.6,0.3,0.7,0.1,0.1,31.53,1052.2,3588.9,1592.49,19.1,248.7456,179.065,69.6807,69.8921,19.6061,50.2859,318.6377,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.495226,0.413018,0.082208,0.454122
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.9_ec0.1_td0.1_ed0.9,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.9,0.1,0.1,0.9,0.8,0.8,31.53,1052.2,3588.9,1592.49,19.1,229.5492,165.1933,64.3559,59.6826,16.334,43.3486,289.2318,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.901883,0.245726,0.656157,0.5738045
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.8_ec0.6_td0.7_ed0.9,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.8,0.6,0.7,0.9,0.1,0.3,31.53,1052.2,3588.9,1592.49,19.1,283.2845,203.6963,79.5883,57.9535,16.2257,41.7278,341.238,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.818839,0.734382,0.084457,0.7766105
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.9_ec0.9_td0.9_ed0.9,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.9,0.9,0.9,0.9,0,0,31.53,1052.2,3588.9,1592.49,19.1,303.9616,218.8658,85.0958,56.1536,15.7702,40.3834,360.1152,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.901537,0.901537,0,0.901537
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.1_ec0.1_td0.1_ed0.1,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.1,0.1,0.1,0.1,0,0,31.53,1052.2,3588.9,1592.49,19.1,250.7436,183.1189,67.6247,69.0516,19.1222,49.9295,319.7952,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.285257,0.285257,0,0.285257
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.7_ec0.2_td0.2_ed0.6,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.7,0.2,0.2,0.6,0.5,0.4,31.53,1052.2,3588.9,1592.49,19.1,243.2667,175.6139,67.6528,61.3121,16.8956,44.4165,304.5788,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.741935,0.33689,0.405045,0.5394125
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.6_ec0.8_td0.2_ed0.8,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.6,0.8,0.2,0.8,0.4,0,31.53,1052.2,3588.9,1592.49,19.1,238.9597,172.0093,66.9504,69.895,19.3121,50.5829,308.8547,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.652613,0.329176,0.323437,0.4908945
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.4_ec0.4_td0.3_ed0.5,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.4,0.4,0.3,0.5,0.1,0.1,31.53,1052.2,3588.9,1592.49,19.1,252.9026,182.4774,70.4252,66.9131,18.7521,48.161,319.8157,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.501529,0.420223,0.081306,0.460876
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.8_ec0.6_td0.3_ed0.6,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.8,0.6,0.3,0.6,0.5,0,31.53,1052.2,3588.9,1592.49,19.1,251.538,181.3702,70.1678,62.6942,17.3111,45.3831,314.2322,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.818839,0.415561,0.403278,0.6172
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.6_ec0.4_td0.4_ed0.7,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.6,0.4,0.4,0.7,0.2,0.3,31.53,1052.2,3588.9,1592.49,19.1,257.7675,185.4742,72.2933,62.6299,17.4801,45.1497,320.3974,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.659248,0.492892,0.166356,0.57607
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.5_ec0.5_td0.2_ed0.7,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.5,0.5,0.2,0.7,0.3,0.2,31.53,1052.2,3588.9,1592.49,19.1,240.7078,173.4777,67.2302,68.4088,18.9632,49.4456,309.1166,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.577491,0.332617,0.244874,0.455054
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.7_ec0.2_td0.5_ed0.5,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.7,0.2,0.5,0.5,0.2,0.3,31.53,1052.2,3588.9,1592.49,19.1,270.0676,194.4308,75.6368,57.2488,16.0376,41.2112,327.3164,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.741935,0.577491,0.164444,0.659713
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.9_ec0.1_td0.9_ed0.1,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.9,0.1,0.9,0.1,0,0,31.53,1052.2,3588.9,1592.49,19.1,311.0672,222.527,88.5402,48.904,13.9816,34.9224,359.9712,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.901883,0.901883,0,0.901883
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.1_ec0.2_td0.1_ed0.7,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.1,0.2,0.1,0.7,0,0.5,31.53,1052.2,3588.9,1592.49,19.1,232.0583,167.378,64.6803,73.6066,20.1656,53.441,305.6649,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.280975,0.254098,0.026877,0.2675365
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.1_ec0.1_td0.1_ed0.9,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.1,0.1,0.1,0.9,0,0.8,31.53,1052.2,3588.9,1592.49,19.1,228.1775,164.0532,64.1243,72.0653,19.56,52.5053,300.2428,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.285257,0.245726,0.039531,0.2654915
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.9_ec0.9_td0.1_ed0.9,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.9,0.9,0.1,0.9,0.8,0,31.53,1052.2,3588.9,1592.49,19.1,229.5363,165.1852,64.3512,67.7116,18.2891,49.4225,297.2479,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.901537,0.245726,0.655811,0.5736315
USA_GA_Albany-Dougherty.County.AP.722160_TMY3_tc0.3_ec0.3_td0.3_ed0.8,USA_GA_Albany-Dougherty.County.AP.722160_TMY3,0.3,0.3,0.3,0.8,0,0.5,31.53,1052.2,3588.9,1592.49,19.1,246.8879,177.528,69.3599,68.2629,18.9924,49.2706,315.1508,1447.86,697.12,19.1,-4,36.2,73.99,2.78,0.427877,0.409899,0.017978,0.418888
